DATE;DEVISE;COURS
18/12/2009;EUR;2801,8
21/12/2009;EUR;2791,89
22/12/2009;EUR;2782,53
23/12/2009;EUR;2767,62
28/12/2009;EUR;2778,28
29/12/2009;EUR;2791,22
30/12/2009;EUR;2795,52
04/01/2010;EUR;2798,51
05/01/2010;EUR;2828,25
06/01/2010;EUR;2834,56
07/01/2010;EUR;2849,57
08/01/2010;EUR;2852,81
11/01/2010;EUR;2879,22
12/01/2010;EUR;2898,37
13/01/2010;EUR;2904,79
14/01/2010;EUR;2920,63
18/01/2010;EUR;2927,13
19/01/2010;EUR;2935,84
20/01/2010;EUR;2924,68
21/01/2010;EUR;2922,71
22/01/2010;EUR;2928,32
25/01/2010;EUR;2945,87
26/01/2010;EUR;2955,83
27/01/2010;EUR;2960,61
28/01/2010;EUR;2960,43
29/01/2010;EUR;2945,54
01/02/2010;EUR;2942,53
02/02/2010;EUR;2946,9
03/02/2010;EUR;2957,31
04/02/2010;EUR;2929,72
05/02/2010;EUR;2915,54
08/02/2010;EUR;2909,8
09/02/2010;EUR;2919,84
10/02/2010;EUR;2926,89
11/02/2010;EUR;2942,54
12/02/2010;EUR;2929,08
15/02/2010;EUR;2953,75
16/02/2010;EUR;2946,43
17/02/2010;EUR;2952,51
18/02/2010;EUR;2939,68
19/02/2010;EUR;2932,3
22/02/2010;EUR;2952,11
23/02/2010;EUR;2963,37
24/02/2010;EUR;2954,31
25/02/2010;EUR;2952,18
26/02/2010;EUR;2963,51
01/03/2010;EUR;2957,69
02/03/2010;EUR;2930,29
03/03/2010;EUR;2911,52
04/03/2010;EUR;2912,14
05/03/2010;EUR;2916,1
08/03/2010;EUR;2921,99
09/03/2010;EUR;2917,16
10/03/2010;EUR;2917,31
11/03/2010;EUR;2917,6
12/03/2010;EUR;2925,04
15/03/2010;EUR;2915,88
16/03/2010;EUR;2906,31
17/03/2010;EUR;2917,07
18/03/2010;EUR;2904,36
19/03/2010;EUR;2887
22/03/2010;EUR;2873,2
23/03/2010;EUR;2874,11
24/03/2010;EUR;2854
25/03/2010;EUR;2842,57
26/03/2010;EUR;2837,02
30/03/2010;EUR;2843,2
31/03/2010;EUR;2835,27
01/04/2010;EUR;2827,62
06/04/2010;EUR;2806,19
07/04/2010;EUR;2807,56
08/04/2010;EUR;2788,29
09/04/2010;EUR;2786,43
12/04/2010;EUR;2792,19
13/04/2010;EUR;2793,11
14/04/2010;EUR;2788,6
15/04/2010;EUR;2763,09
16/04/2010;EUR;2753,07
19/04/2010;EUR;2731,01
20/04/2010;EUR;2733,48
21/04/2010;EUR;2740,13
22/04/2010;EUR;2732,01
23/04/2010;EUR;2711,42
26/04/2010;EUR;2712,38
27/04/2010;EUR;2712,13
28/04/2010;EUR;2695,51
29/04/2010;EUR;2702,56
03/05/2010;EUR;2700,98
04/05/2010;EUR;2685,74
05/05/2010;EUR;2666,57
06/05/2010;EUR;2640,01
07/05/2010;EUR;2634,95
10/05/2010;EUR;2646,73
11/05/2010;EUR;2608,17
17/05/2010;EUR;2566,35
18/05/2010;EUR;2591,06
19/05/2010;EUR;2591,75
20/05/2010;EUR;2605,39
21/05/2010;EUR;2617,25
25/05/2010;EUR;2609,55
26/05/2010;EUR;2614,78
27/05/2010;EUR;2614,82
28/05/2010;EUR;2625,29
31/05/2010;EUR;2625,67
01/06/2010;EUR;2617,72
02/06/2010;EUR;2622,65
03/06/2010;EUR;2633,02
04/06/2010;EUR;2628,83
07/06/2010;EUR;2624,76
08/06/2010;EUR;2632,51
09/06/2010;EUR;2632,41
10/06/2010;EUR;2638,84
11/06/2010;EUR;2648,91
14/06/2010;EUR;2671,65
15/06/2010;EUR;2684,93
16/06/2010;EUR;2698,42
17/06/2010;EUR;2705,94
18/06/2010;EUR;2720,67
21/06/2010;EUR;2735,6
22/06/2010;EUR;2739,21
23/06/2010;EUR;2743,93
24/06/2010;EUR;2754,47
28/06/2010;EUR;2761
29/06/2010;EUR;2754,14
30/06/2010;EUR;2759,84
01/07/2010;EUR;2770,38
02/07/2010;EUR;2809,22
05/07/2010;EUR;2815,13
06/07/2010;EUR;2819,16
07/07/2010;EUR;2817,13
08/07/2010;EUR;2822,88
09/07/2010;EUR;2818,05
12/07/2010;EUR;2795,19
13/07/2010;EUR;2780,38
14/07/2010;EUR;2796,35
15/07/2010;EUR;2801,38
16/07/2010;EUR;2815,59
19/07/2010;EUR;2814,37
20/07/2010;EUR;2818,91
21/07/2010;EUR;2810,51
22/07/2010;EUR;2799,32
23/07/2010;EUR;2807,05
26/07/2010;EUR;2817,27
27/07/2010;EUR;2832,97
28/07/2010;EUR;2835,79
29/07/2010;EUR;2841,9
30/07/2010;EUR;2830,02
02/08/2010;EUR;2842,85
03/08/2010;EUR;2848,62
04/08/2010;EUR;2838,64
05/08/2010;EUR;2830,18
06/08/2010;EUR;2834,92
09/08/2010;EUR;2846,63
10/08/2010;EUR;2834,35
11/08/2010;EUR;2816,5
12/08/2010;EUR;2797,25
13/08/2010;EUR;2802,92
16/08/2010;EUR;2804,78
17/08/2010;EUR;2816,47
18/08/2010;EUR;2827,85
19/08/2010;EUR;2822,69
20/08/2010;EUR;2801,65
23/08/2010;EUR;2698
24/08/2010;EUR;2576,4
25/08/2010;EUR;2568,27
26/08/2010;EUR;2578,25
27/08/2010;EUR;2565,94
30/08/2010;EUR;2549,96
31/08/2010;EUR;2554,93
01/09/2010;EUR;2569,24
02/09/2010;EUR;2573,36
03/09/2010;EUR;2581,79
06/09/2010;EUR;2586,07
07/09/2010;EUR;2583,43
08/09/2010;EUR;2572,73
09/09/2010;EUR;2573,92
10/09/2010;EUR;2585,18
13/09/2010;EUR;2585,38
14/09/2010;EUR;2583,58
15/09/2010;EUR;2590,19
16/09/2010;EUR;2602,92
17/09/2010;EUR;2615,18
20/09/2010;EUR;2625,27
21/09/2010;EUR;2631,27
22/09/2010;EUR;2657,67
23/09/2010;EUR;2672,26
24/09/2010;EUR;2688,02
27/09/2010;EUR;2703,71
28/09/2010;EUR;2709,96
29/09/2010;EUR;2720,4
30/09/2010;EUR;2738,36
01/10/2010;EUR;2756,39
04/10/2010;EUR;2741,65
05/10/2010;EUR;2749,1
06/10/2010;EUR;2764,4
07/10/2010;EUR;2778,8
08/10/2010;EUR;2776,01
11/10/2010;EUR;2778,68
12/10/2010;EUR;2764,2
13/10/2010;EUR;2781,15
14/10/2010;EUR;2802,98
15/10/2010;EUR;2798,67
18/10/2010;EUR;2777,83
19/10/2010;EUR;2783,96
20/10/2010;EUR;2782,01
21/10/2010;EUR;2786,4
22/10/2010;EUR;2774,75
25/10/2010;EUR;2782,73
26/10/2010;EUR;2789,5
27/10/2010;EUR;2766,41
28/10/2010;EUR;2764,14
29/10/2010;EUR;2764,17
02/11/2010;EUR;2770,1
03/11/2010;EUR;2781,66
04/11/2010;EUR;2783,17
05/11/2010;EUR;2788,48
08/11/2010;EUR;2771,12
09/11/2010;EUR;2757,83
10/11/2010;EUR;2744,84
11/11/2010;EUR;2740,98
12/11/2010;EUR;2719,9
15/11/2010;EUR;2710,38
16/11/2010;EUR;2710,42
18/11/2010;EUR;2711,35
19/11/2010;EUR;2715,57
22/11/2010;EUR;2719,73
23/11/2010;EUR;2703,43
24/11/2010;EUR;2676,17
25/11/2010;EUR;2675,31
26/11/2010;EUR;2682
29/11/2010;EUR;2691,95
30/11/2010;EUR;2703,69
01/12/2010;EUR;2730,24
02/12/2010;EUR;2747,15
03/12/2010;EUR;2764,24
06/12/2010;EUR;2781,29
07/12/2010;EUR;2798,08
08/12/2010;EUR;2798,47
09/12/2010;EUR;2801,76
10/12/2010;EUR;2802,89
13/12/2010;EUR;2812,29
14/12/2010;EUR;2827,61
15/12/2010;EUR;2823,47
16/12/2010;EUR;2818,99
17/12/2010;EUR;2824,62
20/12/2010;EUR;2831,13
21/12/2010;EUR;2833,63
22/12/2010;EUR;2833,74
23/12/2010;EUR;2828,44
27/12/2010;EUR;2832,13
28/12/2010;EUR;2837,42
29/12/2010;EUR;2833,57
30/12/2010;EUR;2840,46
03/01/2011;EUR;2837,75
04/01/2011;EUR;2845,55
05/01/2011;EUR;2826,22
06/01/2011;EUR;2801,33
10/01/2011;EUR;2767,91
11/01/2011;EUR;2768,17
12/01/2011;EUR;2768,31
13/01/2011;EUR;2769,57
14/01/2011;EUR;2787,39
17/01/2011;EUR;2781,22
18/01/2011;EUR;2783,06
19/01/2011;EUR;2793,09
20/01/2011;EUR;2790,48
21/01/2011;EUR;2795,68
24/01/2011;EUR;2800,19
25/01/2011;EUR;2804,22
26/01/2011;EUR;2807,87
27/01/2011;EUR;2811,65
28/01/2011;EUR;2809,31
31/01/2011;EUR;2801,3
01/02/2011;EUR;2802,79
02/02/2011;EUR;2807,95
03/02/2011;EUR;2799,72
04/02/2011;EUR;2775,92
07/02/2011;EUR;2765,02
08/02/2011;EUR;2767,69
09/02/2011;EUR;2766,27
10/02/2011;EUR;2765,03
11/02/2011;EUR;2749,59
14/02/2011;EUR;2739,33
15/02/2011;EUR;2734,26
16/02/2011;EUR;2733,55
17/02/2011;EUR;2730,82
18/02/2011;EUR;2732,47
21/02/2011;EUR;2736,48
22/02/2011;EUR;2725,94
23/02/2011;EUR;2743,09
24/02/2011;EUR;2749,74
25/02/2011;EUR;2762,11
28/02/2011;EUR;2758,17
01/03/2011;EUR;2762,81
02/03/2011;EUR;2761,16
03/03/2011;EUR;2769,56
04/03/2011;EUR;2786,7
07/03/2011;EUR;2793,13
08/03/2011;EUR;2788,28
09/03/2011;EUR;2789,74
10/03/2011;EUR;2783,1
11/03/2011;EUR;2778,07
14/03/2011;EUR;2786,58
15/03/2011;EUR;2787,86
16/03/2011;EUR;2796,4
17/03/2011;EUR;2802,59
18/03/2011;EUR;2815,05
21/03/2011;EUR;2829,54
22/03/2011;EUR;2844,7
23/03/2011;EUR;2840,67
24/03/2011;EUR;2839,3
25/03/2011;EUR;2843,97
30/03/2011;EUR;2829,8
31/03/2011;EUR;2841,69
01/04/2011;EUR;2831,05
04/04/2011;EUR;2838,7
05/04/2011;EUR;2837,44
06/04/2011;EUR;2846,26
07/04/2011;EUR;2846,46
08/04/2011;EUR;2850,04
11/04/2011;EUR;2848,24
12/04/2011;EUR;2840,45
13/04/2011;EUR;2846,2
14/04/2011;EUR;2844,78
15/04/2011;EUR;2846,12
18/04/2011;EUR;2829,05
19/04/2011;EUR;2822,61
20/04/2011;EUR;2843,4
21/04/2011;EUR;2854,53
26/04/2011;EUR;2861,66
27/04/2011;EUR;2867,45
28/04/2011;EUR;2871,93
29/04/2011;EUR;2874,08
02/05/2011;EUR;2870,57
03/05/2011;EUR;2874,02
04/05/2011;EUR;2887,92
05/05/2011;EUR;2886,99
06/05/2011;EUR;2858,54
09/05/2011;EUR;2842,23
10/05/2011;EUR;2835,04
11/05/2011;EUR;2834,34
12/05/2011;EUR;2811,48
13/05/2011;EUR;2816,55
16/05/2011;EUR;2781,8
17/05/2011;EUR;2786,8
18/05/2011;EUR;2806,62
19/05/2011;EUR;2804,66
20/05/2011;EUR;2807,61
23/05/2011;EUR;2780,28
24/05/2011;EUR;2785,6
25/05/2011;EUR;2783,42
26/05/2011;EUR;2794,39
27/05/2011;EUR;2800,53
30/05/2011;EUR;2806,67
31/05/2011;EUR;2811,29
06/06/2011;EUR;2825,15
07/06/2011;EUR;2825,44
08/06/2011;EUR;2821,33
09/06/2011;EUR;2817,48
10/06/2011;EUR;2798,79
14/06/2011;EUR;2797,14
15/06/2011;EUR;2780,05
16/06/2011;EUR;2744,91
17/06/2011;EUR;2756,72
20/06/2011;EUR;2760,82
21/06/2011;EUR;2775,24
22/06/2011;EUR;2779,73
23/06/2011;EUR;2767,74
24/06/2011;EUR;2770,49
27/06/2011;EUR;2770,83
28/06/2011;EUR;2782,67
29/06/2011;EUR;2797,57
30/06/2011;EUR;2804,92
01/07/2011;EUR;2812,06
04/07/2011;EUR;2815,85
05/07/2011;EUR;2811,51
06/07/2011;EUR;2802,12
07/07/2011;EUR;2788,38
08/07/2011;EUR;2787,25
11/07/2011;EUR;2767,04
12/07/2011;EUR;2749,22
13/07/2011;EUR;2768,44
14/07/2011;EUR;2788,58
15/07/2011;EUR;2774,14
18/07/2011;EUR;2776,12
19/07/2011;EUR;2792,96
20/07/2011;EUR;2794,07
21/07/2011;EUR;2808,49
22/07/2011;EUR;2834,44
25/07/2011;EUR;2834,05
26/07/2011;EUR;2848,37
27/07/2011;EUR;2845,86
28/07/2011;EUR;2829,88
29/07/2011;EUR;2814,73
01/08/2011;EUR;2833,31
02/08/2011;EUR;2807,04
03/08/2011;EUR;2809,77
04/08/2011;EUR;2811,26
05/08/2011;EUR;2792,59
08/08/2011;EUR;2804,63
09/08/2011;EUR;2798,07
10/08/2011;EUR;2807,75
11/08/2011;EUR;2794,21
12/08/2011;EUR;2795,31
16/08/2011;EUR;2803,2
17/08/2011;EUR;2804,32
18/08/2011;EUR;2805,72
19/08/2011;EUR;2802,99
22/08/2011;EUR;2813,22
23/08/2011;EUR;2818,51
24/08/2011;EUR;2817,27
25/08/2011;EUR;2819,86
26/08/2011;EUR;2822,56
29/08/2011;EUR;2838,6
30/08/2011;EUR;2828,62
31/08/2011;EUR;2832,84
01/09/2011;EUR;2814,59
02/09/2011;EUR;2808,09
05/09/2011;EUR;2799,13
06/09/2011;EUR;2803,81
07/09/2011;EUR;2801,69
08/09/2011;EUR;2809,74
09/09/2011;EUR;2801,71
12/09/2011;EUR;2737,31
13/09/2011;EUR;2743,53
14/09/2011;EUR;2751,83
15/09/2011;EUR;2756,81
16/09/2011;EUR;2767,69
19/09/2011;EUR;2760,44
20/09/2011;EUR;2761,71
21/09/2011;EUR;2765,12
22/09/2011;EUR;2756,43
23/09/2011;EUR;2759,8
26/09/2011;EUR;2750,29
27/09/2011;EUR;2771,26
28/09/2011;EUR;2796,48
29/09/2011;EUR;2810,12
30/09/2011;EUR;2801,52
03/10/2011;EUR;2788,96
04/10/2011;EUR;2782,79
05/10/2011;EUR;2808,33
06/10/2011;EUR;2816,25
07/10/2011;EUR;2834,33
10/10/2011;EUR;2844,45
11/10/2011;EUR;2874,31
12/10/2011;EUR;2887,9
13/10/2011;EUR;2895,75
14/10/2011;EUR;2898,15
17/10/2011;EUR;2904,62
18/10/2011;EUR;2894,06
19/10/2011;EUR;2906,26
20/10/2011;EUR;2904,77
21/10/2011;EUR;2904,75
24/10/2011;EUR;2914,83
25/10/2011;EUR;2924,29
26/10/2011;EUR;2931,88
27/10/2011;EUR;2934,56
28/10/2011;EUR;2971,3
02/11/2011;EUR;2909,62
03/11/2011;EUR;2898,96
04/11/2011;EUR;2907,18
07/11/2011;EUR;2899,71
08/11/2011;EUR;2899,81
09/11/2011;EUR;2891,58
10/11/2011;EUR;2860,87
11/11/2011;EUR;2875,33
14/11/2011;EUR;2893,34
15/11/2011;EUR;2870
16/11/2011;EUR;2853,91
17/11/2011;EUR;2854,46
18/11/2011;EUR;2856,08
21/11/2011;EUR;2848,87
22/11/2011;EUR;2853,63
23/11/2011;EUR;2844,77
24/11/2011;EUR;2831,64
25/11/2011;EUR;2817,27
28/11/2011;EUR;2822,37
29/11/2011;EUR;2823,37
30/11/2011;EUR;2805,58
01/12/2011;EUR;2825,1
02/12/2011;EUR;2819,76
05/12/2011;EUR;2810,28
06/12/2011;EUR;2802,51
07/12/2011;EUR;2806,89
08/12/2011;EUR;2807,23
09/12/2011;EUR;2798,68
12/12/2011;EUR;2806,84
13/12/2011;EUR;2807,63
14/12/2011;EUR;2803,17
15/12/2011;EUR;2806,13
16/12/2011;EUR;2808,53
19/12/2011;EUR;2808,21
20/12/2011;EUR;2822,6
21/12/2011;EUR;2831,44
22/12/2011;EUR;2834,07
23/12/2011;EUR;2846,24
26/12/2011;EUR;2856,56
27/12/2011;EUR;2870,88
28/12/2011;EUR;2880,65
29/12/2011;EUR;2893,94
30/12/2011;EUR;2912,14
02/01/2012;EUR;2886,98
03/01/2012;EUR;2891,31
04/01/2012;EUR;2909,4
05/01/2012;EUR;2894,57
06/01/2012;EUR;2889,3
09/01/2012;EUR;2866,77
10/01/2012;EUR;2868,6
11/01/2012;EUR;2856,79
12/01/2012;EUR;2858,36
13/01/2012;EUR;2865,12
16/01/2012;EUR;2842,74
17/01/2012;EUR;2848,52
18/01/2012;EUR;2850,05
19/01/2012;EUR;2859,39
20/01/2012;EUR;2856,55
23/01/2012;EUR;2848,79
24/01/2012;EUR;2853,07
25/01/2012;EUR;2850,48
26/01/2012;EUR;2866,95
27/01/2012;EUR;2866,11
30/01/2012;EUR;2866,26
31/01/2012;EUR;2868,18
01/02/2012;EUR;2855,7
02/02/2012;EUR;2855,28
03/02/2012;EUR;2852,01
06/02/2012;EUR;2845,12
07/02/2012;EUR;2857,04
08/02/2012;EUR;2869,76
09/02/2012;EUR;2877,13
10/02/2012;EUR;2878,32
13/02/2012;EUR;2887,26
15/02/2012;EUR;2882,36
16/02/2012;EUR;2863,28
17/02/2012;EUR;2875,39
20/02/2012;EUR;2881,06
21/02/2012;EUR;2883,54
22/02/2012;EUR;2886,72
23/02/2012;EUR;2895,23
24/02/2012;EUR;2899,39
27/02/2012;EUR;2894,53
28/02/2012;EUR;2897,16
29/02/2012;EUR;2897,3
01/03/2012;EUR;2880,6
02/03/2012;EUR;2859,12
05/03/2012;EUR;2844,43
06/03/2012;EUR;2841,04
07/03/2012;EUR;2833,25
08/03/2012;EUR;2837,2
09/03/2012;EUR;2846,32
12/03/2012;EUR;2828,47
13/03/2012;EUR;2825,08
14/03/2012;EUR;2812,52
15/03/2012;EUR;2810,96
16/03/2012;EUR;2814,94
19/03/2012;EUR;2828,51
20/03/2012;EUR;2834,97
21/03/2012;EUR;2830,32
22/03/2012;EUR;2818,04
23/03/2012;EUR;2814,67
26/03/2012;EUR;2812,07
27/03/2012;EUR;2814,19
30/03/2012;EUR;2805,19
02/04/2012;EUR;2804,27
03/04/2012;EUR;2800,24
04/04/2012;EUR;2763,54
05/04/2012;EUR;2752,7
10/04/2012;EUR;2752,01
11/04/2012;EUR;2752,63
12/04/2012;EUR;2756,92
13/04/2012;EUR;2758,78
16/04/2012;EUR;2735,38
17/04/2012;EUR;2742,43
18/04/2012;EUR;2739,1
19/04/2012;EUR;2742,1
20/04/2012;EUR;2745,86
23/04/2012;EUR;2738,93
24/04/2012;EUR;2745,77
25/04/2012;EUR;2747,23
26/04/2012;EUR;2746,18
27/04/2012;EUR;2740,56
02/05/2012;EUR;2731,06
03/05/2012;EUR;2726,81
04/05/2012;EUR;2724,6
07/05/2012;EUR;2704,24
08/05/2012;EUR;2703,6
09/05/2012;EUR;2699,58
10/05/2012;EUR;2695,33
11/05/2012;EUR;2695,4
14/05/2012;EUR;2690,29
15/05/2012;EUR;2696,73
18/05/2012;EUR;2679,48
21/05/2012;EUR;2680,65
22/05/2012;EUR;2680,79
23/05/2012;EUR;2670,85
24/05/2012;EUR;2660,9
25/05/2012;EUR;2666,89
29/05/2012;EUR;2668,86
30/05/2012;EUR;2657,18
31/05/2012;EUR;2648,15
01/06/2012;EUR;2638,37
04/06/2012;EUR;2645,92
05/06/2012;EUR;2651,24
06/06/2012;EUR;2668,48
07/06/2012;EUR;2687,98
08/06/2012;EUR;2689,99
11/06/2012;EUR;2704,69
12/06/2012;EUR;2701,29
13/06/2012;EUR;2707,25
14/06/2012;EUR;2709,99
15/06/2012;EUR;2722,26
18/06/2012;EUR;2731,55
19/06/2012;EUR;2739,22
20/06/2012;EUR;2757,65
21/06/2012;EUR;2762
22/06/2012;EUR;2760,59
27/06/2012;EUR;2757,54
28/06/2012;EUR;2758,51
29/06/2012;EUR;2774,88
02/07/2012;EUR;2782,87
03/07/2012;EUR;2783
04/07/2012;EUR;2785,4
05/07/2012;EUR;2789,75
06/07/2012;EUR;2772,74
09/07/2012;EUR;2772,47
10/07/2012;EUR;2774,42
11/07/2012;EUR;2776,38
12/07/2012;EUR;2783,6
13/07/2012;EUR;2791,9
16/07/2012;EUR;2795,5
17/07/2012;EUR;2806,12
18/07/2012;EUR;2801,49
19/07/2012;EUR;2803,8
20/07/2012;EUR;2799,04
23/07/2012;EUR;2781,97
24/07/2012;EUR;2771,99
25/07/2012;EUR;2759,27
26/07/2012;EUR;2767,57
27/07/2012;EUR;2778,74
30/07/2012;EUR;2779,99
31/07/2012;EUR;2783,47
01/08/2012;EUR;2787,69
02/08/2012;EUR;2775,26
03/08/2012;EUR;2775,15
06/08/2012;EUR;2786,79
07/08/2012;EUR;2792,2
08/08/2012;EUR;2779,41
09/08/2012;EUR;2779,26
10/08/2012;EUR;2774,51
13/08/2012;EUR;2779,47
16/08/2012;EUR;2772,98
17/08/2012;EUR;2779,95
20/08/2012;EUR;2779,07
21/08/2012;EUR;2786,6
22/08/2012;EUR;2796,11
23/08/2012;EUR;2806,11
24/08/2012;EUR;2807,95
27/08/2012;EUR;2808,14
28/08/2012;EUR;2810,48
29/08/2012;EUR;2815,61
30/08/2012;EUR;2817,44
31/08/2012;EUR;2815,94
03/09/2012;EUR;2823,04
04/09/2012;EUR;2835
05/09/2012;EUR;2821,41
06/09/2012;EUR;2830,74
07/09/2012;EUR;2841,9
10/09/2012;EUR;2857,48
11/09/2012;EUR;2865,01
12/09/2012;EUR;2875,73
13/09/2012;EUR;2874,3
14/09/2012;EUR;2878,06
17/09/2012;EUR;2878,25
18/09/2012;EUR;2873,39
19/09/2012;EUR;2867,54
20/09/2012;EUR;2858,71
21/09/2012;EUR;2866,68
24/09/2012;EUR;2859,53
25/09/2012;EUR;2857,19
26/09/2012;EUR;2846,92
27/09/2012;EUR;2846,93
28/09/2012;EUR;2849,53
01/10/2012;EUR;2841,62
02/10/2012;EUR;2839,9
03/10/2012;EUR;2838,64
04/10/2012;EUR;2838,04
05/10/2012;EUR;2842,57
08/10/2012;EUR;2839,62
09/10/2012;EUR;2837,01
10/10/2012;EUR;2832,41
11/10/2012;EUR;2833,58
12/10/2012;EUR;2839
15/10/2012;EUR;2840,21
16/10/2012;EUR;2851,31
17/10/2012;EUR;2876,11
18/10/2012;EUR;2879,34
19/10/2012;EUR;2881,95
22/10/2012;EUR;2879,98
23/10/2012;EUR;2877,82
24/10/2012;EUR;2868,35
25/10/2012;EUR;2870,68
26/10/2012;EUR;2863,26
29/10/2012;EUR;2860,2
30/10/2012;EUR;2862,59
05/11/2012;EUR;2845,14
06/11/2012;EUR;2844,02
07/11/2012;EUR;2850,78
08/11/2012;EUR;2847,83
09/11/2012;EUR;2851,36
12/11/2012;EUR;2848,84
13/11/2012;EUR;2851,83
14/11/2012;EUR;2861,13
15/11/2012;EUR;2872,21
16/11/2012;EUR;2876,8
19/11/2012;EUR;2883,1
20/11/2012;EUR;2888,3
21/11/2012;EUR;2892,47
22/11/2012;EUR;2906,06
23/11/2012;EUR;2914,08
26/11/2012;EUR;2922,3
27/11/2012;EUR;2921,39
28/11/2012;EUR;2914,96
29/11/2012;EUR;2918,35
30/11/2012;EUR;2922,78
03/12/2012;EUR;2924,56
04/12/2012;EUR;2934,29
05/12/2012;EUR;2942,91
06/12/2012;EUR;2943,93
07/12/2012;EUR;2945,69
12/12/2012;EUR;2947,3
13/12/2012;EUR;2962,03
14/12/2012;EUR;2971,05
17/12/2012;EUR;2976,96
18/12/2012;EUR;2980,13
19/12/2012;EUR;2981,7
20/12/2012;EUR;2977,84
21/12/2012;EUR;2976,83
26/12/2012;EUR;2976,04
27/12/2012;EUR;2980,54
28/12/2012;EUR;2980,74
02/01/2013;EUR;2978,25
03/01/2013;EUR;2967,65
04/01/2013;EUR;2950,99
07/01/2013;EUR;2947,76
08/01/2013;EUR;2951,65
09/01/2013;EUR;2950,92
10/01/2013;EUR;2955,97
14/01/2013;EUR;2981,22
15/01/2013;EUR;2975,59
16/01/2013;EUR;2974,63
17/01/2013;EUR;2978,85
18/01/2013;EUR;2976,51
21/01/2013;EUR;2974,15
22/01/2013;EUR;2975,14
23/01/2013;EUR;2963,61
24/01/2013;EUR;2946,35
25/01/2013;EUR;2959,35
28/01/2013;EUR;2963,58
29/01/2013;EUR;2959,49
30/01/2013;EUR;2963,34
31/01/2013;EUR;2964,78
01/02/2013;EUR;2969,2
04/02/2013;EUR;2966,34
05/02/2013;EUR;2960,56
06/02/2013;EUR;2960,26
07/02/2013;EUR;2959,71
08/02/2013;EUR;2953,34
11/02/2013;EUR;2949,02
12/02/2013;EUR;2951,98
13/02/2013;EUR;2955,61
14/02/2013;EUR;2951,43
15/02/2013;EUR;2941,82
18/02/2013;EUR;2942,68
19/02/2013;EUR;2942,84
20/02/2013;EUR;2944,47
21/02/2013;EUR;2926,97
22/02/2013;EUR;2926,61
25/02/2013;EUR;2924,92
26/02/2013;EUR;2898,53
27/02/2013;EUR;2899,25
28/02/2013;EUR;2895,78
01/03/2013;EUR;2885,35
04/03/2013;EUR;2881,92
05/03/2013;EUR;2883,95
06/03/2013;EUR;2883,09
07/03/2013;EUR;2878,12
08/03/2013;EUR;2882,54
11/03/2013;EUR;2879,42
12/03/2013;EUR;2881
13/03/2013;EUR;2881,11
14/03/2013;EUR;2871,12
15/03/2013;EUR;2877,04
18/03/2013;EUR;2868,3
19/03/2013;EUR;2869,75
20/03/2013;EUR;2872,67
21/03/2013;EUR;2875,36
22/03/2013;EUR;2875,42
25/03/2013;EUR;2874,03
26/03/2013;EUR;2874,95
27/03/2013;EUR;2874,49
02/04/2013;EUR;2874,38
03/04/2013;EUR;2873,66
04/04/2013;EUR;2875,08
05/04/2013;EUR;2878,93
08/04/2013;EUR;2885,87
09/04/2013;EUR;2886,26
10/04/2013;EUR;2883,58
11/04/2013;EUR;2877,85
12/04/2013;EUR;2869,7
15/04/2013;EUR;2869,01
16/04/2013;EUR;2868,16
17/04/2013;EUR;2864,18
18/04/2013;EUR;2845,31
19/04/2013;EUR;2846,19
22/04/2013;EUR;2846,81
23/04/2013;EUR;2838,98
24/04/2013;EUR;2834,4
25/04/2013;EUR;2843,36
26/04/2013;EUR;2838,97
29/04/2013;EUR;2846,62
02/05/2013;EUR;2850,72
03/05/2013;EUR;2853,42
06/05/2013;EUR;2854,23
07/05/2013;EUR;2854,28
10/05/2013;EUR;2852,77
13/05/2013;EUR;2848,56
14/05/2013;EUR;2847,15
15/05/2013;EUR;2844,02
16/05/2013;EUR;2842,59
17/05/2013;EUR;2843,6
21/05/2013;EUR;2844,44
22/05/2013;EUR;2847,46
23/05/2013;EUR;2840,02
24/05/2013;EUR;2847,18
27/05/2013;EUR;2849,38
28/05/2013;EUR;2851,15
29/05/2013;EUR;2849,41
30/05/2013;EUR;2856,98
31/05/2013;EUR;2858,11
03/06/2013;EUR;2859,95
04/06/2013;EUR;2862,38
05/06/2013;EUR;2865,37
06/06/2013;EUR;2871,35
07/06/2013;EUR;2874,54
10/06/2013;EUR;2872,48
11/06/2013;EUR;2872,82
13/06/2013;EUR;2873,99
14/06/2013;EUR;2875,73
17/06/2013;EUR;2874,48
18/06/2013;EUR;2874,01
19/06/2013;EUR;2877,01
20/06/2013;EUR;2872,09
21/06/2013;EUR;2872,37
24/06/2013;EUR;2865,05
27/06/2013;EUR;2854,86
28/06/2013;EUR;2860,59
01/07/2013;EUR;2857,18
02/07/2013;EUR;2861,39
03/07/2013;EUR;2855,6
04/07/2013;EUR;2855,38
05/07/2013;EUR;2849,45
08/07/2013;EUR;2846,01
09/07/2013;EUR;2849,84
10/07/2013;EUR;2847,6
11/07/2013;EUR;2863,84
12/07/2013;EUR;2867,28
15/07/2013;EUR;2871,94
16/07/2013;EUR;2874,95
17/07/2013;EUR;2884,24
18/07/2013;EUR;2878,63
19/07/2013;EUR;2878,47
22/07/2013;EUR;2880,62
23/07/2013;EUR;2877,85
24/07/2013;EUR;2877,95
25/07/2013;EUR;2879,87
